bbref_id,season,Name,Age,Level,Team,G,PA,AB,R,H,X1B,X2B,X3B,HR,RBI,BB,IBB,uBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS
thomptr01,2022,Trayce Thompson,31,Maj-NL,"Los Angeles,San Diego",80,255,219,36,56,28,14,1,13,41,32,0,32,93,2,0,2,2,4,1,0.256,0.353,0.507,0.86
mooredy01,2022,Dylan Moore,29,Maj-AL,Seattle,104,255,205,41,46,27,11,2,6,24,34,2,32,75,13,1,1,5,21,8,0.224,0.368,0.385,0.753
machivi01,2022,Vimael Machín,28,Maj-AL,Oakland,73,253,223,26,49,36,12,0,1,13,25,0,25,47,2,0,3,6,1,1,0.22,0.3,0.287,0.587
smithjo11,2022,Josh H. Smith,24,Maj-AL,Texas,73,253,213,23,42,35,5,0,2,16,28,0,28,50,7,2,3,1,4,3,0.197,0.307,0.249,0.556
wadela01,2022,LaMonte Wade Jr.,28,Maj-NL,San Francisco,77,251,217,29,45,29,7,1,8,26,26,0,26,51,5,2,1,0,1,0,0.207,0.305,0.359,0.665
janseda01,2022,Danny Jansen,27,Maj-AL,Toronto,72,248,215,34,56,31,10,0,15,44,25,1,24,44,3,0,5,1,1,0,0.261,0.339,0.516,0.855
higasky01,2022,Kyle Higashioka,32,Maj-AL,New York,83,248,229,27,52,35,7,0,10,31,12,0,12,52,1,2,4,5,0,1,0.227,0.264,0.389,0.653
fraleja01,2022,Jake Fraley,27,Maj-NL,Cincinnati,68,247,216,33,56,35,9,0,12,28,26,1,25,54,3,0,2,1,4,1,0.259,0.344,0.468,0.812
hanigmi01,2022,Mitch Haniger,31,Maj-AL,Seattle,57,247,224,31,55,36,8,0,11,34,20,1,19,65,1,0,2,7,0,0,0.246,0.308,0.429,0.736
duffyma01,2022,Matt Duffy,31,Maj-AL,Los Angeles,77,247,228,14,57,47,8,0,2,16,17,0,17,50,2,0,0,6,0,0,0.25,0.308,0.311,0.619
chishja01,2022,Jazz Chisholm Jr.,24,Maj-NL,Miami,60,241,213,39,54,26,10,4,14,45,21,0,21,66,3,0,3,0,12,5,0.254,0.325,0.535,0.86
millebr02,2022,Brad Miller,32,Maj-AL,Texas,81,241,222,20,47,37,3,0,7,32,18,0,18,70,0,0,1,3,4,2,0.212,0.27,0.32,0.59
menesjo01,2022,Joey Meneses,30,Maj-NL,Washington,56,240,222,33,72,45,14,0,13,34,15,2,13,52,1,0,2,13,1,0,0.324,0.367,0.563,0.93
forteni01,2022,Nick Fortes,25,Maj-NL,Miami,72,240,217,41,50,34,6,1,9,24,18,0,18,45,5,0,0,5,5,3,0.23,0.304,0.392,0.696
bledajj01,2022,JJ Bleday,24,Maj-NL,Miami,65,238,204,21,34,17,10,2,5,16,30,0,30,67,2,0,2,5,4,1,0.167,0.277,0.309,0.586
dejonpa01,2022,Paul DeJong,28,Maj-NL,St. Louis,77,237,210,19,33,18,9,0,6,25,21,0,21,79,4,0,2,2,3,2,0.157,0.245,0.286,0.53
jeffery01,2022,Ryan Jeffers,25,Maj-AL,Minnesota,67,236,212,25,44,26,10,1,7,27,23,0,23,62,0,1,0,6,0,0,0.208,0.285,0.363,0.648
almoral01,2022,Albert Almora,28,Maj-NL,Cincinnati,64,235,215,26,48,32,10,1,5,29,17,0,17,46,1,1,1,9,3,2,0.223,0.282,0.349,0.631
arciaor01,2022,Orlando Arcia,27,Maj-NL,Atlanta,67,234,209,25,51,33,9,0,9,30,21,0,21,51,2,0,2,7,0,0,0.244,0.316,0.416,0.733
luplojo01,2022,Jordan Luplow,28,Maj-NL,Arizona,83,234,205,26,36,20,5,0,11,28,25,1,24,60,3,0,1,5,5,1,0.176,0.274,0.361,0.635
mitchca01,2022,Calvin Mitchell,23,Maj-NL,Pittsburgh,69,232,212,21,48,32,11,0,5,17,18,0,18,52,0,1,1,3,3,1,0.226,0.286,0.349,0.635
gregodi01,2022,Didi Gregorius,32,Maj-NL,Philadelphia,63,232,214,17,45,31,9,4,1,19,13,0,13,36,3,0,2,0,1,0,0.21,0.263,0.304,0.567
higgipj01,2022,P.J. Higgins,29,Maj-NL,Chicago,74,229,201,23,46,28,11,1,6,30,22,0,22,58,2,3,1,2,0,0,0.229,0.31,0.383,0.693
fletcda02,2022,David Fletcher,28,Maj-AL,Los Angeles,61,228,216,20,55,43,9,1,2,17,7,0,7,16,3,2,0,6,1,0,0.255,0.288,0.333,0.621
madrini01,2022,Nick Madrigal,25,Maj-NL,Chicago,59,228,209,19,52,45,7,0,0,7,14,0,14,27,3,2,0,6,3,1,0.249,0.305,0.282,0.588
hampsga01,2022,Garrett Hampson,27,Maj-NL,Colorado,90,226,199,29,42,30,7,3,2,15,21,0,21,63,1,3,2,3,12,2,0.211,0.287,0.307,0.594
baddoak01,2022,Akil Baddoo,23,Maj-AL,Detroit,73,225,201,30,41,34,3,2,2,9,24,0,24,64,0,0,0,2,9,6,0.204,0.289,0.269,0.558
phillbr02,2022,Brett Phillips,28,Maj-AL,"Baltimore,Tampa Bay",83,225,201,22,29,18,6,0,5,15,16,0,16,94,3,4,1,0,7,0,0.144,0.217,0.249,0.466
alcanse01,2022,Sergio Alcántara,25,Maj-NL,"Arizona,San Diego",93,224,205,26,45,30,8,1,6,29,12,0,12,57,1,2,4,6,1,2,0.22,0.261,0.356,0.617
duranja01,2022,Jarren Duran,25,Maj-AL,Boston,57,223,204,23,45,25,14,3,3,17,14,0,14,63,4,0,1,1,7,1,0.221,0.283,0.363,0.645
vargail01,2022,Ildemaro Vargas,30,Maj-NL,"Chicago,Washington",63,222,209,19,55,37,13,1,4,23,8,0,8,23,3,1,1,6,3,1,0.263,0.299,0.392,0.691
kiermke01,2022,Kevin Kiermaier,32,Maj-AL,Tampa Bay,63,221,206,28,47,32,8,0,7,22,14,0,14,61,1,0,0,2,6,1,0.228,0.281,0.369,0.649
duranez01,2022,Ezequiel Duran,23,Maj-AL,Texas,58,220,208,25,49,33,10,1,5,25,12,0,12,54,0,0,0,3,4,1,0.236,0.277,0.365,0.643
villajo01,2022,Jonathan Villar,31,"Maj-AL,Maj-NL","Chicago,Los Angeles",59,220,202,25,42,31,6,2,3,18,15,0,15,59,0,1,2,4,7,0,0.208,0.26,0.302,0.562
chiriro01,2022,Robinson Chirinos,38,Maj-AL,Baltimore,67,220,195,10,35,22,9,0,4,22,19,0,19,67,4,1,1,4,1,0,0.18,0.265,0.287,0.552
azocajo01,2022,José Azocar,26,Maj-NL,San Diego,98,216,202,24,52,40,9,3,0,10,12,0,12,44,0,1,1,6,5,6,0.257,0.298,0.332,0.629
garvemi01,2022,Mitch Garver,31,Maj-AL,Texas,54,215,188,23,39,22,7,0,10,24,23,0,23,53,2,0,2,3,1,1,0.207,0.298,0.404,0.702
barneau01,2022,Austin Barnes,32,Maj-NL,Los Angeles,62,212,179,31,38,24,6,0,8,26,27,0,27,37,3,2,1,5,2,1,0.212,0.324,0.38,0.704
gonzama01,2022,Marwin Gonzalez,33,Maj-AL,New York,85,207,184,20,34,21,7,0,6,18,14,0,14,54,4,3,2,8,3,0,0.185,0.255,0.321,0.576
velazne01,2022,Nelson Velázquez,23,Maj-NL,Chicago,77,206,185,20,38,22,7,3,6,26,19,0,19,65,2,0,0,5,5,2,0.205,0.286,0.373,0.659
mailelu01,2022,Luke Maile,31,Maj-AL,Cleveland,76,206,181,19,40,27,10,0,3,17,19,0,19,54,3,0,3,6,0,0,0.221,0.301,0.326,0.627
zavalse01,2022,Seby Zavala,28,Maj-AL,Chicago,61,205,178,22,48,32,14,0,2,21,19,0,19,64,3,3,2,1,0,0,0.27,0.347,0.382,0.729
servebr01,2022,Brian Serven,27,Maj-NL,Colorado,62,205,187,19,38,27,4,1,6,16,13,0,13,44,2,2,1,7,0,0,0.203,0.261,0.332,0.593
haggesa01,2022,Sam Haggerty,28,Maj-AL,Seattle,83,201,176,29,45,30,9,1,5,23,18,3,15,53,4,1,2,4,13,1,0.256,0.335,0.403,0.738
hummeco01,2022,Cooper Hummel,27,Maj-NL,Arizona,66,201,176,20,31,17,8,3,3,17,23,0,23,64,1,0,1,4,4,1,0.176,0.274,0.307,0.58
hillisa01,2022,Sam Hilliard,28,Maj-NL,Colorado,70,200,174,26,32,23,6,1,2,14,23,0,23,57,1,0,2,2,5,1,0.184,0.28,0.264,0.544
lowejo01,2022,Josh Lowe,24,Maj-AL,Tampa Bay,52,198,181,24,40,24,12,2,2,13,15,1,14,66,1,1,0,1,3,0,0.221,0.284,0.343,0.627
herreod01,2022,Odúbel Herrera,30,Maj-NL,Philadelphia,62,197,185,23,44,29,9,1,5,21,11,0,11,42,0,0,1,3,6,0,0.238,0.279,0.378,0.658
lasteto01,2022,Tommy La Stella,33,Maj-NL,San Francisco,60,195,180,17,43,27,14,0,2,14,11,0,11,30,1,0,3,4,0,0,0.239,0.282,0.35,0.632
massemi02,2022,Michael Massey,24,Maj-AL,Kansas City,52,194,173,16,42,28,9,1,4,17,9,0,9,46,8,2,2,1,3,0,0.243,0.307,0.376,0.683
rendoan01,2022,Anthony Rendon,32,Maj-AL,Los Angeles,47,193,166,15,38,23,10,0,5,24,23,0,23,35,2,0,2,7,2,0,0.229,0.326,0.38,0.706
tsutsyo01,2022,Yoshi Tsutsugo,30,Maj-NL,Pittsburgh,50,193,170,11,29,23,4,0,2,19,19,0,19,50,0,0,4,3,0,0,0.171,0.249,0.229,0.478
vanmejo01,2022,Josh VanMeter,27,Maj-NL,Pittsburgh,67,192,171,15,32,22,5,2,3,14,19,0,19,45,0,0,2,3,4,0,0.187,0.266,0.292,0.558
vogtst01,2022,Stephen Vogt,37,Maj-AL,Oakland,69,191,168,18,27,15,4,1,7,23,17,0,17,46,2,0,4,4,1,0,0.161,0.241,0.321,0.562
mccanja02,2022,James McCann,32,Maj-NL,New York,61,191,174,19,34,25,6,0,3,18,11,0,11,46,4,0,2,5,3,0,0.195,0.257,0.282,0.538
sosaed01,2022,Edmundo Sosa,26,Maj-NL,"Philadelphia,St. Louis",78,190,176,26,40,23,11,4,2,21,5,0,5,50,7,1,1,6,6,1,0.227,0.275,0.369,0.644
changyu01,2022,Yu Chang,26,"Maj-AL,Maj-NL","Boston,Cleveland,Pittsburgh,Tampa Bay",69,190,168,19,35,25,6,0,4,15,16,0,16,59,4,0,2,5,0,1,0.208,0.29,0.316,0.605
bridejo01,2022,Jonah Bride,26,Maj-AL,Oakland,58,187,162,17,33,28,4,0,1,6,19,0,19,32,4,1,1,4,1,0,0.204,0.301,0.247,0.548
plaweke01,2022,Kevin Plawecki,31,Maj-AL,"Boston,Texas",63,186,168,15,37,28,8,0,1,13,14,0,14,32,2,1,1,6,0,0,0.22,0.287,0.286,0.572
monteel01,2022,Elehuris Montero,23,Maj-NL,Colorado,53,185,176,21,41,19,15,1,6,20,8,0,8,60,1,0,0,4,0,0,0.233,0.27,0.432,0.702
mckinza01,2022,Zach McKinstry,27,Maj-NL,"Chicago,Los Angeles",57,185,166,21,33,19,6,3,5,14,16,0,16,52,1,2,0,0,7,0,0.199,0.273,0.361,0.635
nevinty01,2022,Tyler Nevin,25,Maj-AL,Baltimore,58,184,157,17,31,25,4,0,2,16,20,0,20,46,4,0,3,4,0,0,0.198,0.299,0.261,0.56
lowrije01,2022,Jed Lowrie,38,Maj-AL,Oakland,50,184,167,14,30,22,5,0,3,16,15,0,15,39,0,0,2,5,1,0,0.18,0.245,0.264,0.508
stephty01,2022,Tyler Stephenson,25,Maj-NL,Cincinnati,50,183,166,24,53,38,9,0,6,35,12,0,12,47,3,0,2,4,1,0,0.319,0.372,0.482,0.854
burgeja01,2022,Jake Burger,26,Maj-AL,Chicago,51,183,168,20,42,24,9,1,8,26,10,1,9,56,3,1,1,7,0,0,0.25,0.302,0.458,0.761
prattni01,2022,Nick Pratto,23,Maj-AL,Kansas City,49,182,158,18,29,12,9,1,7,20,19,0,19,66,1,1,3,6,0,0,0.184,0.271,0.386,0.657
bryankr01,2022,Kris Bryant,30,Maj-NL,Colorado,42,181,160,28,49,32,12,0,5,14,17,0,17,27,2,0,2,7,0,0,0.306,0.376,0.475,0.851
villada01,2022,David Villar,25,Maj-NL,San Francisco,52,181,156,21,36,20,6,1,9,24,18,0,18,58,6,0,1,4,0,1,0.231,0.332,0.455,0.787
thompbu01,2022,Bubba Thompson,24,Maj-AL,Texas,55,181,170,18,45,39,5,0,1,9,7,0,7,56,2,2,0,2,18,3,0.265,0.302,0.312,0.614
kelenja01,2022,Jarred Kelenic,22,Maj-AL,Seattle,54,181,163,20,23,10,5,1,7,17,16,0,16,61,1,0,1,3,5,2,0.141,0.221,0.313,0.534
larnatr01,2022,Trevor Larnach,25,Maj-AL,Minnesota,51,180,160,22,37,19,13,0,5,18,18,1,17,57,0,0,2,1,0,0,0.231,0.306,0.406,0.712
clemeer01,2022,Ernie Clement,26,Maj-AL,"Cleveland,Oakland",69,179,163,19,30,26,4,0,0,6,11,0,11,26,2,2,1,3,0,1,0.184,0.243,0.209,0.452
refsnro01,2022,Rob Refsnyder,31,Maj-AL,Boston,57,177,153,25,47,30,11,0,6,21,15,0,15,46,6,0,3,1,1,1,0.307,0.384,0.497,0.881
wynnsau01,2022,Austin Wynns,31,Maj-NL,San Francisco,65,177,162,14,42,32,7,0,3,21,10,0,10,38,3,1,1,9,0,0,0.259,0.313,0.358,0.671
caveja01,2022,Jake Cave,29,Maj-AL,Minnesota,54,177,164,17,35,20,7,3,5,20,11,0,11,49,0,0,2,2,2,0,0.213,0.26,0.384,0.644
marcatu01,2022,Tucupita Marcano,22,Maj-NL,Pittsburgh,49,177,160,18,33,23,6,2,2,13,10,0,10,44,1,5,1,1,2,1,0.206,0.256,0.306,0.562
casalcu01,2022,Curt Casali,33,"Maj-AL,Maj-NL","San Francisco,Seattle",57,176,148,20,30,21,4,0,5,17,24,0,24,50,2,0,2,1,0,0,0.203,0.318,0.331,0.649
olivaed02,2022,Edward Olivares,26,Maj-AL,Kansas City,53,174,161,24,46,34,8,0,4,15,10,0,10,36,2,0,1,1,2,3,0.286,0.333,0.41,0.743
heinety01,2022,Tyler Heineman,31,"Maj-AL,Maj-NL","Pittsburgh,Toronto",62,174,157,16,34,26,8,0,0,9,8,0,8,17,5,4,0,3,1,0,0.217,0.277,0.268,0.544
diazle01,2022,Lewin Díaz,25,Maj-NL,Miami,58,174,160,12,27,18,4,0,5,11,11,0,11,54,1,0,2,3,1,0,0.169,0.224,0.288,0.512
garcijo02,2022,Jose Barrero,24,Maj-NL,Cincinnati,48,174,165,13,25,20,3,0,2,10,9,0,9,76,0,0,0,4,4,1,0.152,0.195,0.206,0.402
mckenry01,2022,Ryan McKenna,25,Maj-AL,Baltimore,104,172,156,23,37,25,10,0,2,11,11,1,10,55,2,2,1,3,2,1,0.237,0.294,0.34,0.634
cabreos01,2022,Oswaldo Cabrera,23,Maj-AL,New York,44,171,154,21,38,23,8,1,6,19,15,0,15,44,0,1,1,1,3,2,0.247,0.312,0.429,0.74
mazarno01,2022,Nomar Mazara,27,Maj-NL,San Diego,54,171,159,16,42,32,8,0,2,18,10,0,10,40,2,0,0,3,0,0,0.264,0.316,0.352,0.668
leblach01,2022,Charles Leblanc,26,Maj-NL,Miami,48,169,156,18,41,27,10,0,4,11,12,0,12,53,1,0,0,0,4,2,0.263,0.32,0.404,0.723
delayja01,2022,Jason Delay,27,Maj-NL,Pittsburgh,57,167,155,17,33,26,6,0,1,11,9,0,9,50,2,1,0,4,0,2,0.213,0.265,0.271,0.536
camarjo01,2022,Johan Camargo,28,Maj-NL,Philadelphia,52,166,152,8,36,30,3,0,3,15,13,0,13,37,0,1,0,1,0,0,0.237,0.297,0.316,0.613
torrelu01,2022,Luis Torrens,26,Maj-AL,Seattle,55,166,151,13,34,29,2,0,3,15,12,0,12,50,1,0,2,5,0,0,0.225,0.283,0.298,0.581
wadety01,2022,Tyler Wade,27,Maj-AL,Los Angeles,67,163,147,22,32,26,5,0,1,8,10,0,10,33,1,5,0,3,8,5,0.218,0.272,0.272,0.544
garliky01,2022,Kyle Garlick,30,Maj-AL,Minnesota,66,162,150,23,35,23,3,0,9,18,8,0,8,48,3,0,1,2,0,0,0.233,0.284,0.433,0.717
brujavi01,2022,Vidal Bruján,24,Maj-AL,Tampa Bay,52,162,147,13,24,16,5,0,3,16,12,0,12,37,1,0,2,2,5,5,0.163,0.228,0.259,0.487
brossmi01,2022,Mike Brosseau,28,Maj-NL,Milwaukee,68,160,141,15,36,25,5,0,6,23,14,0,14,48,5,0,0,0,2,0,0.255,0.344,0.418,0.762
meyerja02,2022,Jake Meyers,26,Maj-AL,Houston,52,160,150,13,34,25,6,2,1,15,7,0,7,54,2,0,1,1,2,1,0.227,0.269,0.313,0.582
alberha01,2022,Hanser Alberto,29,Maj-NL,Los Angeles,72,159,156,13,38,25,9,2,2,15,3,0,3,25,0,0,0,7,0,1,0.244,0.258,0.365,0.623
suzukku01,2022,Kurt Suzuki,38,Maj-AL,Los Angeles,50,159,139,10,25,17,4,0,4,15,15,0,15,29,2,1,2,3,0,0,0.18,0.266,0.295,0.561
grissva01,2022,Vaughn Grissom,21,Maj-NL,Atlanta,41,156,141,24,41,30,6,0,5,18,11,1,10,34,3,0,1,0,5,2,0.291,0.353,0.44,0.792
kirilal01,2022,Alex Kirilloff,24,Maj-AL,Minnesota,45,156,144,14,36,26,7,0,3,21,5,0,5,36,4,0,2,5,0,0,0.25,0.29,0.361,0.651
lopezal03,2022,Alejo Lopez,26,Maj-NL,Cincinnati,58,156,145,15,38,31,5,1,1,10,9,1,8,21,2,0,0,1,3,1,0.262,0.314,0.331,0.645
cainlo01,2022,Lorenzo Cain,36,Maj-NL,Milwaukee,43,156,145,17,26,20,5,0,1,9,8,0,8,36,2,0,1,4,2,2,0.179,0.231,0.235,0.465
adamsri03,2022,Riley Adams,26,Maj-NL,Washington,48,155,142,14,25,16,4,0,5,10,12,0,12,46,1,0,0,2,0,1,0.176,0.245,0.31,0.555
carpema01,2022,Matt Carpenter,36,Maj-AL,New York,47,154,128,28,39,15,9,0,15,37,19,1,18,35,5,1,1,2,0,0,0.305,0.412,0.727,1.138
langesh01,2022,Shea Langeliers,24,Maj-AL,Oakland,40,153,142,14,31,14,10,1,6,22,9,0,9,53,0,0,2,4,0,0,0.218,0.261,0.43,0.691
smithdo02,2022,Dominic Smith,27,Maj-NL,New York,58,152,134,11,26,15,10,1,0,17,12,0,12,37,4,0,2,0,0,0,0.194,0.276,0.284,0.56
heywaja01,2022,Jason Heyward,32,Maj-NL,Chicago,47,151,137,15,28,21,5,1,1,10,11,0,11,32,3,0,0,3,1,0,0.204,0.278,0.277,0.556
smithke05,2022,Kevin Smith,25,Maj-AL,Oakland,47,151,139,9,25,13,9,1,2,13,7,0,7,42,0,3,2,5,4,0,0.18,0.216,0.302,0.518
fordmi01,2022,Mike Ford,29,"Maj-AL,Maj-NL","Atlanta,Los Angeles,San Francisco,Seattle",49,149,131,9,27,19,5,0,3,10,17,0,17,40,1,0,0,1,0,0,0.206,0.302,0.313,0.615
meadoau01,2022,Austin Meadows,27,Maj-AL,Detroit,36,147,128,9,32,24,6,2,0,11,16,0,16,17,3,0,0,2,0,1,0.25,0.347,0.328,0.675
ohearry01,2022,Ryan O'Hearn,28,Maj-AL,Kansas City,66,145,134,14,32,24,6,1,1,16,8,0,8,35,2,0,1,2,0,0,0.239,0.29,0.321,0.611
hallda02,2022,Darick Hall,26,Maj-NL,Philadelphia,41,142,136,19,34,16,8,1,9,16,5,0,5,44,1,0,0,3,0,0,0.25,0.282,0.522,0.804
andujmi01,2022,Miguel Andujar,27,"Maj-AL,Maj-NL","New York,Pittsburgh",36,140,132,13,31,24,5,1,1,17,5,0,5,27,0,0,3,1,4,1,0.235,0.257,0.311,0.568
piscost01,2022,Stephen Piscotty,31,Maj-AL,Oakland,42,139,126,12,24,15,4,0,5,14,9,1,8,48,2,0,2,2,2,0,0.191,0.252,0.341,0.593
willilu01,2022,Luke Williams,25,Maj-NL,"Miami,San Francisco",79,136,127,21,30,23,5,1,1,6,9,1,8,44,0,0,0,1,11,4,0.236,0.287,0.315,0.602
rominau01,2022,Austin Romine,33,"Maj-AL,Maj-NL","Cincinnati,Los Angeles,St. Louis",51,136,129,10,20,14,3,0,3,9,4,0,4,46,1,2,0,2,0,0,0.155,0.187,0.248,0.435
allengr01,2022,Greg Allen,29,Maj-NL,Pittsburgh,46,134,118,17,22,16,4,0,2,8,10,0,10,42,2,3,1,2,8,2,0.186,0.26,0.271,0.531
hendegu01,2022,Gunnar Henderson,21,Maj-AL,Baltimore,34,132,116,12,30,18,7,1,4,18,16,1,15,34,0,0,0,1,1,1,0.259,0.349,0.44,0.788
huffsa01,2022,Sam Huff,24,Maj-AL,Texas,44,132,121,9,29,21,4,0,4,10,11,1,10,42,0,0,0,1,1,0,0.24,0.303,0.372,0.675
perezmi03,2022,Michael Perez,29,Maj-NL,"New York,Pittsburgh",45,132,121,10,18,12,0,0,6,14,10,0,10,32,0,1,0,2,1,0,0.149,0.214,0.298,0.511
callal02,2022,Alex Call,27,"Maj-AL,Maj-NL","Cleveland,Washington",47,131,114,18,27,18,3,1,5,13,15,0,15,30,2,0,0,2,3,3,0.237,0.336,0.412,0.748
escobal02,2022,Alcides Escobar,35,Maj-NL,Washington,40,131,124,12,27,21,4,2,0,8,5,0,5,32,2,0,0,1,1,1,0.218,0.26,0.282,0.542
moranco01,2022,Colin Moran,29,Maj-NL,Cincinnati,42,128,109,11,23,15,3,0,5,23,16,0,16,30,0,0,3,4,0,0,0.211,0.305,0.376,0.681
mercaos01,2022,Óscar Mercado,27,"Maj-AL,Maj-NL","Cleveland,Philadelphia",55,128,121,17,25,14,6,1,4,16,5,0,5,29,1,0,1,4,2,2,0.207,0.242,0.372,0.614
ibanean01,2022,Andy Ibáñez,29,Maj-AL,Texas,40,128,119,13,26,21,4,0,1,9,9,0,9,21,0,0,0,0,3,0,0.219,0.273,0.277,0.551
boteda01,2022,David Bote,29,Maj-NL,Chicago,41,127,116,15,30,18,8,0,4,12,6,0,6,45,4,0,1,3,1,0,0.259,0.315,0.431,0.746
clemeko01,2022,Kody Clemens,26,Maj-AL,Detroit,56,127,117,13,17,8,4,0,5,17,8,0,8,33,0,0,2,1,1,0,0.145,0.197,0.308,0.505
beerse01,2022,Seth Beer,25,Maj-NL,Arizona,38,126,111,4,21,17,3,0,1,9,11,1,10,31,3,0,1,3,0,0,0.189,0.278,0.243,0.521
trejoal01,2022,Alan Trejo,26,Maj-NL,Colorado,35,125,118,15,32,22,6,0,4,17,5,0,5,31,2,0,0,3,1,2,0.271,0.312,0.424,0.736
garcide02,2022,Dérmis Garcia,24,Maj-AL,Oakland,39,125,116,13,24,13,6,0,5,20,8,0,8,55,1,0,0,1,0,0,0.207,0.264,0.388,0.652
culbech01,2022,Charlie Culberson,33,Maj-AL,Texas,68,124,115,19,29,21,6,0,2,12,5,0,5,31,0,4,0,5,2,3,0.252,0.283,0.357,0.64
herrejo04,2022,Jose Herrera,25,Maj-NL,Arizona,47,124,111,9,21,19,2,0,0,5,9,0,9,34,0,4,0,1,0,0,0.189,0.25,0.207,0.457
palacri01,2022,Richie Palacios,25,Maj-AL,Cleveland,54,123,112,7,26,20,6,0,0,10,9,1,8,20,1,0,1,2,2,0,0.232,0.293,0.286,0.578
madribl01,2022,Bligh Madris,26,Maj-NL,Pittsburgh,39,123,113,10,20,12,7,0,1,7,10,0,10,31,0,0,0,0,2,1,0.177,0.244,0.266,0.509
zuninmi01,2022,Mike Zunino,31,Maj-AL,Tampa Bay,36,123,115,7,17,9,3,0,5,16,6,0,6,46,1,0,1,2,0,0,0.148,0.195,0.304,0.499
eatonna01,2022,Nate Eaton,25,Maj-AL,Kansas City,44,122,106,16,28,20,4,3,1,12,10,0,10,30,2,1,3,2,11,1,0.264,0.331,0.387,0.717
stubbga01,2022,Garrett Stubbs,29,Maj-NL,Philadelphia,46,121,106,19,28,18,4,1,5,16,14,0,14,30,0,1,0,2,2,0,0.264,0.35,0.462,0.812
toglimi01,2022,Michael Toglia,23,Maj-NL,Colorado,31,120,111,10,24,12,8,2,2,12,9,0,9,44,0,0,0,2,1,1,0.216,0.275,0.378,0.653
trammta01,2022,Taylor Trammell,24,Maj-AL,Seattle,43,117,102,15,20,7,9,0,4,10,13,0,13,33,0,1,1,2,2,1,0.196,0.285,0.402,0.687
whiteel04,2022,Eli White,28,Maj-AL,Texas,47,117,105,16,21,16,2,0,3,10,11,0,11,41,0,0,1,0,12,1,0.2,0.274,0.305,0.578
zimmebr01,2022,Bradley Zimmer,29,"Maj-AL,Maj-NL","Philadelphia,Toronto",109,117,105,18,13,6,5,0,2,5,5,0,5,45,6,1,0,0,3,2,0.124,0.207,0.229,0.436
boltsk01,2022,Skye Bolt,28,Maj-AL,Oakland,42,116,106,10,21,15,2,0,4,13,7,0,7,30,2,0,1,1,5,0,0.198,0.259,0.33,0.589
carroco02,2022,Corbin Carroll,21,Maj-NL,Arizona,32,115,104,13,27,12,9,2,4,14,8,0,8,31,3,0,0,1,2,1,0.26,0.33,0.5,0.83
garciar01,2022,Aramis Garcia,29,Maj-NL,Cincinnati,47,115,108,6,23,20,2,0,1,4,3,0,3,34,2,2,0,4,0,1,0.213,0.248,0.259,0.507
carpeke01,2022,Kerry Carpenter,24,Maj-AL,Detroit,31,113,103,16,26,15,4,1,6,10,6,0,6,32,3,0,1,0,0,0,0.252,0.31,0.485,0.795
moniami01,2022,Mickey Moniak,24,"Maj-AL,Maj-NL","Los Angeles,Philadelphia",37,112,106,13,18,11,3,1,3,8,4,0,4,44,1,1,0,0,1,0,0.17,0.207,0.302,0.509
vosleja01,2022,Jason Vosler,28,Maj-NL,San Francisco,36,111,98,14,26,15,6,1,4,12,10,1,9,29,2,0,1,3,1,1,0.265,0.342,0.469,0.812
lambja01,2022,Jake Lamb,31,"Maj-AL,Maj-NL","Los Angeles,Seattle",41,111,97,13,21,11,6,1,3,6,11,0,11,38,3,0,0,4,0,1,0.217,0.315,0.392,0.707
faircst01,2022,Stuart Fairchild,26,"Maj-AL,Maj-NL","Cincinnati,San Francisco,Seattle",46,110,97,14,24,14,4,1,5,6,8,0,8,34,5,0,0,1,0,2,0.247,0.336,0.464,0.8
adriaeh01,2022,Ehire Adrianza,32,Maj-NL,"Atlanta,Washington",37,110,97,8,17,14,3,0,0,7,11,0,11,25,1,0,1,2,1,0,0.175,0.264,0.206,0.47
waterdr01,2022,Drew Waters,23,Maj-AL,Kansas City,32,109,96,14,23,11,6,1,5,18,12,0,12,40,0,0,0,1,0,0,0.24,0.324,0.479,0.803
gonzaro01,2022,Romy Gonzalez,25,Maj-AL,Chicago,32,109,105,15,25,18,4,1,2,11,2,0,2,39,1,0,1,3,0,1,0.238,0.257,0.352,0.609
steersp01,2022,Spencer Steer,24,Maj-NL,Cincinnati,28,108,95,12,20,13,5,0,2,8,11,0,11,26,2,0,0,2,0,1,0.211,0.306,0.326,0.632
colliza01,2022,Zack Collins,27,"Maj-AL,Maj-NL","Pittsburgh,Toronto",36,108,97,9,15,7,4,0,4,11,9,0,9,41,1,0,1,0,0,0,0.155,0.232,0.32,0.551
mendida01,2022,Danny Mendick,28,Maj-AL,Chicago,31,106,97,22,28,20,4,1,3,15,7,0,7,23,1,1,0,2,1,0,0.289,0.343,0.443,0.786
canoro01,2022,Robinson Canó,39,Maj-NL,"Atlanta,New York,San Diego",33,104,100,5,15,13,1,0,1,4,4,0,4,25,0,0,0,2,0,0,0.15,0.183,0.19,0.373
vavrate01,2022,Terrin Vavra,25,Maj-AL,Baltimore,40,103,89,14,23,19,2,1,1,12,12,0,12,19,0,0,2,2,0,1,0.258,0.34,0.337,0.677
