bbref_id,season,Name,Age,Level,Team,G,PA,AB,R,H,X1B,X2B,X3B,HR,RBI,BB,IBB,uBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS
ruizke01,2021,Keibert Ruiz,22,Maj-NL,"Los Angeles,Washington",29,96,88,10,24,18,3,0,3,15,6,0,6,9,2,0,0,3,0,0,0.273,0.333,0.409,0.742
leybado01,2021,Domingo Leyba,25,"Maj-AL,Maj-NL","Arizona,Baltimore",34,96,87,6,10,8,1,0,1,4,8,0,8,23,1,0,0,4,0,0,0.115,0.198,0.161,0.359
garciar01,2021,Aramis Garcia,28,Maj-AL,Oakland,32,94,88,8,18,14,1,0,3,7,1,0,1,28,3,2,0,4,0,0,0.205,0.239,0.318,0.557
haggesa01,2021,Sam Haggerty,27,Maj-AL,Seattle,35,94,86,15,16,11,3,0,2,5,6,0,6,28,1,1,0,1,5,1,0.186,0.247,0.291,0.538
castrro01,2021,Rodolfo Castro,22,Maj-NL,Pittsburgh,31,93,86,9,17,10,2,0,5,8,6,0,6,27,1,0,0,4,0,0,0.198,0.258,0.395,0.653
rondojo02,2021,José Rondon,27,Maj-NL,St. Louis,62,90,80,13,21,15,3,0,3,9,8,0,8,17,0,0,2,1,2,0,0.263,0.322,0.413,0.735
roberda10,2021,Daniel Robertson,27,Maj-NL,Milwaukee,49,90,73,10,12,8,2,0,2,4,12,1,11,28,3,1,1,1,0,0,0.164,0.303,0.274,0.577
inciaen01,2021,Ender Inciarte,30,Maj-NL,Atlanta,52,89,79,11,17,13,2,0,2,10,7,0,7,22,0,2,1,1,1,0,0.215,0.276,0.317,0.592
arciaor01,2021,Orlando Arcia,26,Maj-NL,"Atlanta,Milwaukee",36,89,81,9,16,11,3,0,2,14,7,1,6,19,0,0,1,2,1,0,0.198,0.258,0.309,0.567
drurybr01,2021,Brandon Drury,28,Maj-NL,New York,51,88,84,7,23,14,5,0,4,14,3,0,3,22,1,0,0,3,0,0,0.274,0.307,0.476,0.783
reyespa01,2021,Pablo Reyes,27,Maj-NL,Milwaukee,52,87,78,12,20,14,5,0,1,3,9,1,8,15,0,0,0,2,4,0,0.256,0.333,0.359,0.692
mazeipa01,2021,Patrick Mazeika,27,Maj-NL,New York,37,87,79,6,15,11,3,0,1,6,4,1,3,18,3,0,1,2,0,0,0.19,0.253,0.266,0.519
sandopa01,2021,Pablo Sandoval,34,Maj-NL,Atlanta,69,86,73,11,13,9,0,0,4,11,11,0,11,25,2,0,0,2,0,0,0.178,0.302,0.343,0.645
paredis01,2021,Isaac Paredes,22,Maj-AL,Detroit,23,85,72,7,15,10,3,1,1,5,10,1,9,11,1,0,2,4,0,0,0.208,0.306,0.319,0.625
isbelky01,2021,Kyle Isbel,24,Maj-AL,Kansas City,28,83,76,16,21,13,5,2,1,7,7,0,7,23,0,0,0,0,2,0,0.276,0.337,0.434,0.772
ellisdr01,2021,Drew Ellis,25,Maj-NL,Arizona,28,83,69,10,9,6,2,0,1,5,10,1,9,27,4,0,0,1,0,0,0.13,0.277,0.203,0.48
vargail01,2021,Ildemaro Vargas,29,Maj-NL,"Arizona,Chicago,Pittsburgh",34,83,77,7,12,8,3,1,0,7,6,1,5,17,0,0,0,2,1,0,0.156,0.217,0.221,0.438
siscoch01,2021,Chance Sisco,26,"Maj-AL,Maj-NL","Baltimore,New York",28,83,74,5,11,8,3,0,0,4,7,0,7,21,2,0,0,1,0,0,0.149,0.241,0.189,0.43
greingr01,2021,Grayson Greiner,28,Maj-AL,Detroit,31,82,72,7,17,12,4,0,1,7,9,0,9,31,0,1,0,0,0,0,0.236,0.321,0.333,0.654
vosleja01,2021,Jason Vosler,27,Maj-NL,San Francisco,41,82,73,12,13,6,4,0,3,9,7,1,6,21,1,0,1,5,2,0,0.178,0.256,0.356,0.612
blandal01,2021,Alex Blandino,28,Maj-NL,Cincinnati,42,82,70,9,14,10,4,0,0,5,8,0,8,28,4,0,0,0,1,0,0.2,0.317,0.257,0.574
buehlwa01,2021,Walker Buehler,26,Maj-NL,Los Angeles,34,82,69,5,7,5,2,0,0,3,5,0,5,45,0,8,0,0,0,0,0.101,0.162,0.13,0.293
johnsda07,2021,Daniel Johnson,25,Maj-AL,Cleveland,30,81,77,9,17,13,0,0,4,5,4,0,4,27,0,0,0,0,1,0,0.221,0.259,0.377,0.636
riverre01,2021,René Rivera,37,"Maj-AL,Maj-NL","Cleveland,Washington",25,78,69,8,16,11,3,0,2,9,4,0,4,29,2,3,0,4,0,0,0.232,0.293,0.362,0.656
vierlma01,2021,Matt Vierling,24,Maj-NL,Philadelphia,34,77,71,11,23,17,3,1,2,6,4,1,3,20,1,0,1,1,2,0,0.324,0.364,0.479,0.843
pozoyo01,2021,Yohel Pozo,24,Maj-AL,Texas,21,77,74,8,21,16,4,0,1,9,3,0,3,10,0,0,0,1,0,0,0.284,0.312,0.378,0.69
rivaswe01,2021,Webster Rivas,30,Maj-NL,San Diego,24,77,68,8,15,11,2,0,2,4,8,0,8,16,0,1,0,6,0,0,0.221,0.303,0.338,0.641
wilkest01,2021,Stevie Wilkerson,29,Maj-AL,Baltimore,30,76,72,5,12,9,3,0,0,2,3,0,3,30,1,0,0,0,2,0,0.167,0.211,0.208,0.419
arauzjo01,2021,Jonathan Araúz,22,Maj-AL,Boston,28,75,65,9,12,6,3,0,3,8,8,0,8,15,0,2,0,2,0,0,0.185,0.274,0.369,0.643
alvared01,2021,Eddy Alvarez,31,Maj-NL,Miami,24,74,64,8,12,6,4,1,1,6,4,1,3,18,6,0,0,2,1,0,0.188,0.297,0.328,0.625
wainwad01,2021,Adam Wainwright,39,Maj-NL,St. Louis,33,74,57,1,7,5,2,0,0,4,3,0,3,25,0,14,0,2,0,0,0.123,0.167,0.158,0.325
wheelza01,2021,Zack Wheeler,31,Maj-NL,Philadelphia,32,73,68,1,11,9,2,0,0,3,0,0,0,39,0,5,0,1,0,0,0.162,0.162,0.191,0.353
fordmi01,2021,Mike Ford,28,Maj-AL,New York,22,72,60,6,8,5,0,0,3,5,11,1,10,23,1,0,0,1,0,0,0.133,0.278,0.283,0.561
raleylu01,2021,Luke Raley,26,Maj-NL,Los Angeles,33,72,66,5,12,9,1,0,2,4,2,1,1,25,4,0,0,1,0,0,0.182,0.25,0.288,0.538
jonesja08,2021,Jahmai Jones,23,Maj-AL,Baltimore,26,72,67,5,10,7,3,0,0,3,4,0,4,26,1,0,0,1,1,0,0.149,0.208,0.194,0.402
mccarja02,2021,Jake McCarthy,23,Maj-NL,Arizona,24,70,59,11,13,8,3,0,2,4,8,0,8,23,2,1,0,0,3,2,0.22,0.333,0.373,0.706
uriasju01,2021,Julio Urías,24,Maj-NL,Los Angeles,30,70,59,5,12,10,2,0,0,9,0,0,0,22,1,10,0,1,0,0,0.203,0.217,0.237,0.454
waltodo01,2021,Donovan Walton,27,Maj-AL,Seattle,24,69,63,6,13,8,2,1,2,7,4,0,4,15,0,2,0,1,1,0,0.206,0.254,0.365,0.619
joycema01,2021,Matt Joyce,36,Maj-NL,Philadelphia,42,69,55,6,5,2,1,0,2,7,12,2,10,16,1,0,1,2,0,0,0.091,0.261,0.218,0.479
garnedu01,2021,Dustin Garneau,33,Maj-AL,Detroit,20,68,62,9,13,2,5,0,6,11,3,0,3,18,1,0,2,2,0,0,0.21,0.25,0.581,0.831
velazan01,2021,Andrew Velazquez,26,Maj-AL,New York,28,68,67,11,15,9,4,1,1,6,1,0,1,23,0,0,0,1,4,1,0.224,0.235,0.358,0.594
pachecr01,2021,Cristian Pache,22,Maj-NL,Atlanta,22,68,63,6,7,3,3,0,1,4,2,0,2,25,1,2,0,1,0,0,0.111,0.152,0.206,0.358
friedma01,2021,Max Fried,27,Maj-NL,Atlanta,31,67,55,7,15,12,3,0,0,5,4,0,4,18,0,8,0,0,0,0,0.273,0.322,0.327,0.649
wallach01,2021,Chad Wallach,29,Maj-NL,Miami,22,66,60,2,12,9,2,1,0,6,3,0,3,32,1,0,2,1,0,0,0.2,0.242,0.267,0.509
neusesh01,2021,Sheldon Neuse,26,Maj-NL,Los Angeles,33,66,65,6,11,7,1,0,3,4,1,0,1,26,0,0,0,2,1,1,0.169,0.182,0.323,0.505
wongke01,2021,Kean Wong,26,Maj-AL,Los Angeles,32,66,60,3,10,7,2,1,0,6,2,0,2,17,0,4,0,0,0,1,0.167,0.194,0.233,0.427
mahlety01,2021,Tyler Mahle,26,Maj-NL,Cincinnati,31,66,55,1,3,3,0,0,0,1,4,0,4,19,0,7,0,2,0,0,0.055,0.119,0.055,0.173
craigwi01,2021,Will Craig,26,Maj-NL,Pittsburgh,18,65,60,5,13,10,2,0,1,3,5,1,4,22,0,0,0,1,0,0,0.217,0.277,0.3,0.577
freemmi01,2021,Mike Freeman,33,Maj-NL,Cincinnati,37,65,59,6,11,11,0,0,0,3,5,1,4,20,1,0,0,1,1,1,0.186,0.262,0.186,0.448
rominan01,2021,Andrew Romine,35,Maj-NL,Chicago,26,64,60,7,11,8,2,0,1,5,4,0,4,24,0,0,0,1,0,1,0.183,0.234,0.267,0.501
alcansa01,2021,Sandy Alcantara,25,Maj-NL,Miami,29,64,58,0,2,1,1,0,0,0,3,0,3,45,1,2,0,0,0,0,0.035,0.097,0.052,0.149
nolaaa01,2021,Aaron Nola,28,Maj-NL,Philadelphia,31,63,49,5,7,5,2,0,0,4,6,0,6,29,0,7,1,0,0,0,0.143,0.232,0.184,0.416
corbipa01,2021,Patrick Corbin,31,Maj-NL,Washington,28,63,53,1,7,7,0,0,0,0,3,0,3,24,0,7,0,0,0,0,0.132,0.179,0.132,0.311
scherma01,2021,Max Scherzer,36,Maj-NL,"Los Angeles,Washington",27,63,59,0,0,0,0,0,0,1,0,0,0,28,0,3,1,1,0,0,0,0,0,0
quinnro01,2021,Roman Quinn,28,Maj-NL,Philadelphia,28,62,52,8,9,5,2,2,0,2,6,0,6,19,4,0,0,0,4,3,0.173,0.307,0.289,0.595
rominau01,2021,Austin Romine,32,Maj-NL,Chicago,28,62,60,5,13,10,2,0,1,5,2,0,2,22,0,0,0,4,0,0,0.217,0.242,0.3,0.542
celesgi01,2021,Gilberto Celestino,22,Maj-AL,Minnesota,23,62,59,7,8,3,3,0,2,3,3,0,3,14,0,0,0,2,0,0,0.136,0.177,0.288,0.466
gausmke01,2021,Kevin Gausman,30,Maj-NL,San Francisco,31,62,54,6,10,10,0,0,0,4,2,0,2,31,0,5,1,0,0,0,0.185,0.211,0.185,0.396
mortoch02,2021,Charlie Morton,37,Maj-NL,Atlanta,29,62,55,5,7,6,1,0,0,1,0,0,0,31,0,7,0,0,0,0,0.127,0.127,0.146,0.273
desclan01,2021,Anthony DeSclafani,31,Maj-NL,San Francisco,30,62,51,2,2,1,1,0,0,1,4,0,4,33,0,7,0,0,0,0,0.039,0.109,0.059,0.168
ogradbr01,2021,Brian O'Grady,29,Maj-NL,San Diego,32,61,51,8,8,3,3,0,2,9,8,0,8,17,0,1,1,1,0,0,0.157,0.267,0.333,0.6
hendrky01,2021,Kyle Hendricks,31,Maj-NL,Chicago,30,61,52,3,6,5,1,0,0,1,2,0,2,26,0,7,0,0,0,0,0.115,0.148,0.135,0.283
marquge01,2021,Germán Márquez,26,Maj-NL,Colorado,28,60,53,5,14,8,5,0,1,9,0,0,0,13,0,7,0,0,0,0,0.264,0.264,0.415,0.679
riosed01,2021,Edwin Rios,27,Maj-NL,Los Angeles,25,60,51,4,4,3,0,0,1,1,7,0,7,18,2,0,0,3,0,0,0.078,0.217,0.137,0.354
boltsk01,2021,Skye Bolt,27,"Maj-AL,Maj-NL","Oakland,San Francisco",34,60,57,5,5,3,1,0,1,4,1,0,1,15,0,2,0,0,2,0,0.088,0.103,0.158,0.261
mileywa01,2021,Wade Miley,34,Maj-NL,Cincinnati,27,59,54,9,10,7,3,0,0,3,3,0,3,13,0,2,0,0,0,0,0.185,0.228,0.241,0.469
castilu02,2021,Luis Castillo,28,Maj-NL,Cincinnati,30,59,49,1,8,6,2,0,0,2,1,0,1,23,0,9,0,1,0,0,0.163,0.18,0.204,0.384
burneco01,2021,Corbin Burnes,26,Maj-NL,Milwaukee,25,59,52,1,8,8,0,0,0,4,3,0,3,26,0,4,0,0,0,0,0.154,0.2,0.154,0.354
deshide02,2021,Delino DeShields,28,Maj-NL,Cincinnati,25,58,47,4,12,6,5,0,1,6,9,0,9,11,0,2,0,0,2,1,0.255,0.375,0.426,0.801
stromma01,2021,Marcus Stroman,30,Maj-NL,New York,27,58,51,2,5,3,2,0,0,1,4,0,4,24,0,3,0,0,1,0,0.098,0.164,0.137,0.301
woodrbr01,2021,Brandon Woodruff,28,Maj-NL,Milwaukee,28,58,52,0,6,6,0,0,0,2,3,0,3,28,0,3,0,0,0,0,0.115,0.164,0.115,0.279
kellyme01,2021,Merrill Kelly,32,Maj-NL,Arizona,27,58,47,1,3,2,1,0,0,1,4,0,4,27,0,7,0,1,0,0,0.064,0.137,0.085,0.222
musgrjo01,2021,Joe Musgrove,28,Maj-NL,San Diego,36,57,51,2,7,5,2,0,0,1,1,0,1,23,0,4,1,0,0,0,0.137,0.151,0.177,0.327
marchra01,2021,Rafael Marchán,22,Maj-NL,Philadelphia,20,56,52,7,12,9,1,1,1,4,4,0,4,10,0,0,0,1,0,0,0.231,0.286,0.346,0.632
garcijo02,2021,Jose Barrero,23,Maj-NL,Cincinnati,21,56,50,4,10,5,4,1,0,3,3,0,3,17,3,0,0,2,1,0,0.2,0.286,0.32,0.606
nunezre01,2021,Renato Núñez,27,Maj-AL,Detroit,14,55,53,7,10,3,3,0,4,7,1,0,1,16,1,0,0,2,0,0,0.189,0.218,0.472,0.69
ramoshe01,2021,Henry Ramos,29,Maj-NL,Arizona,18,55,50,5,10,7,2,0,1,8,4,0,4,12,0,0,1,1,0,0,0.2,0.255,0.3,0.555
darviyu01,2021,Yu Darvish,34,Maj-NL,San Diego,28,55,53,2,5,3,2,0,0,1,0,0,0,25,1,1,0,2,0,0,0.094,0.111,0.132,0.243
fargajo01,2021,Johneshwy Fargas,26,Maj-NL,"Chicago,New York",22,54,52,4,13,8,3,2,0,5,1,0,1,15,0,1,0,2,1,2,0.25,0.264,0.385,0.649
almoral01,2021,Albert Almora,27,Maj-NL,New York,47,54,52,3,6,3,3,0,0,0,2,0,2,17,0,0,0,1,0,0,0.115,0.148,0.173,0.321
webblo01,2021,Logan Webb,24,Maj-NL,San Francisco,25,53,46,7,6,2,2,1,1,7,2,0,2,21,0,5,0,1,0,0,0.13,0.167,0.283,0.449
bumgama01,2021,Madison Bumgarner,31,Maj-NL,Arizona,25,52,39,3,4,3,1,0,0,3,9,0,9,29,1,2,1,0,0,0,0.103,0.28,0.128,0.408
lestejo01,2021,Jon Lester,37,Maj-NL,"St. Louis,Washington",27,51,48,3,8,5,2,0,1,3,2,0,2,24,0,1,0,0,0,0,0.167,0.2,0.271,0.471
mathiwy01,2021,Wyatt Mathisen,27,Maj-NL,Arizona,23,51,42,3,5,4,0,0,1,8,5,0,5,21,3,0,1,0,0,0,0.119,0.255,0.191,0.445
walketa01,2021,Taijuan Walker,28,Maj-NL,New York,27,51,47,0,5,5,0,0,0,1,1,0,1,29,1,2,0,1,0,0,0.106,0.143,0.106,0.249
senzaan01,2021,Antonio Senzatela,26,Maj-NL,Colorado,26,51,39,1,2,2,0,0,0,1,0,0,0,19,0,12,0,0,0,0,0.051,0.051,0.051,0.103
owingch01,2021,Chris Owings,29,Maj-NL,Colorado,21,50,43,9,14,6,4,3,1,5,7,1,6,15,0,0,0,0,2,1,0.326,0.42,0.628,1.048
trejoal01,2021,Alan Trejo,25,Maj-NL,Colorado,28,50,46,7,10,7,2,0,1,3,3,1,2,15,0,0,1,2,0,0,0.217,0.26,0.326,0.586
marcatu01,2021,Tucupita Marcano,21,Maj-NL,San Diego,25,50,44,7,8,7,1,0,0,3,6,0,6,9,0,0,0,2,0,1,0.182,0.28,0.205,0.485
grayjo02,2021,Jon Gray,29,Maj-NL,Colorado,29,50,47,2,5,5,0,0,0,3,0,0,0,32,0,3,0,0,0,0,0.106,0.106,0.106,0.213
sirijo01,2021,Jose Siri,25,Maj-AL,Houston,21,49,46,10,14,9,0,1,4,9,1,0,1,17,2,0,0,0,3,1,0.304,0.347,0.609,0.956
rivasal01,2021,Alfonso Rivas,24,Maj-NL,Chicago,18,49,44,7,14,12,1,0,1,3,4,0,4,16,1,0,0,1,0,0,0.318,0.388,0.409,0.797
allengr01,2021,Greg Allen,28,Maj-AL,New York,15,48,37,9,10,5,4,1,0,2,5,0,5,13,5,0,1,0,5,0,0.27,0.417,0.432,0.849
terrycu01,2021,Curtis Terry,24,Maj-AL,Texas,13,48,45,3,4,2,2,0,0,1,2,0,2,15,1,0,0,0,0,0,0.089,0.146,0.133,0.279
woodal02,2021,Alex Wood,30,Maj-NL,San Francisco,23,47,38,0,0,0,0,0,0,0,5,0,5,26,0,4,0,0,0,1,0,0.116,0,0.116
deverjo01,2021,José Devers,21,Maj-NL,Miami,21,46,41,7,10,7,3,0,0,5,3,0,3,11,1,0,1,0,0,0,0.244,0.304,0.317,0.621
fowledu01,2021,Dustin Fowler,26,Maj-NL,Pittsburgh,18,46,41,3,7,6,1,0,0,2,3,0,3,20,1,0,1,0,1,0,0.171,0.239,0.195,0.434
housead01,2021,Adrian Houser,28,Maj-NL,Milwaukee,25,46,42,2,3,1,0,0,2,2,2,0,2,30,0,2,0,0,0,0,0.071,0.114,0.214,0.328
rogertr01,2021,Trevor Rogers,23,Maj-NL,Miami,25,46,43,0,3,3,0,0,0,0,1,0,1,27,0,2,0,0,0,0,0.07,0.091,0.07,0.161
martini02,2021,Nick Martini,31,Maj-NL,Chicago,25,45,37,4,10,9,1,0,0,4,6,1,5,10,0,0,2,0,0,1,0.27,0.356,0.297,0.653
nottija01,2021,Jacob Nottingham,26,"Maj-AL,Maj-NL","Milwaukee,Seattle",15,45,40,5,6,2,1,0,3,6,2,0,2,20,2,0,1,0,0,0,0.15,0.222,0.4,0.622
peralfr01,2021,Freddy Peralta,25,Maj-NL,Milwaukee,26,45,43,1,4,4,0,0,0,0,1,0,1,22,0,1,0,1,0,0,0.093,0.114,0.093,0.207
riverse01,2021,Sebastián Rivero,22,Maj-AL,Kansas City,17,44,40,1,7,5,2,0,0,3,3,0,3,15,1,0,0,1,0,0,0.175,0.25,0.225,0.475
gittech01,2021,Chris Gittens,27,Maj-AL,New York,16,44,36,1,4,3,0,0,1,5,7,0,7,13,0,0,1,0,0,0,0.111,0.25,0.194,0.444
davieza02,2021,Zach Davies,28,Maj-NL,Chicago,28,44,34,2,6,6,0,0,0,2,0,0,0,8,0,10,0,0,0,0,0.177,0.177,0.177,0.353
olivaja01,2021,Jared Oliva,25,Maj-NL,Pittsburgh,20,43,40,4,7,5,2,0,0,2,3,1,2,10,0,0,0,0,2,0,0.175,0.233,0.225,0.458
grayso01,2021,Sonny Gray,31,Maj-NL,Cincinnati,24,43,41,4,6,6,0,0,0,0,1,0,1,10,0,1,0,1,0,0,0.146,0.167,0.146,0.313
brubajt01,2021,JT Brubaker,27,Maj-NL,Pittsburgh,24,43,38,0,3,3,0,0,0,3,4,0,4,15,0,1,0,2,0,0,0.079,0.167,0.079,0.246
smylydr01,2021,Drew Smyly,32,Maj-NL,Atlanta,26,43,41,0,3,3,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0.073,0.073,0.073,0.146
feddeer01,2021,Erick Fedde,28,Maj-NL,Washington,25,43,36,0,0,0,0,0,0,1,1,0,1,14,0,5,1,0,0,0,0,0.026,0,0.026
burgeja01,2021,Jake Burger,25,Maj-AL,Chicago,15,42,38,5,10,5,3,1,1,3,4,0,4,15,0,0,0,2,0,0,0.263,0.333,0.474,0.807
palacjo01,2021,Joshua Palacios,25,Maj-AL,Toronto,13,42,35,7,7,7,0,0,0,4,3,0,3,11,2,1,1,0,0,0,0.2,0.293,0.2,0.493
galleza01,2021,Zac Gallen,25,Maj-NL,Arizona,21,42,32,2,6,4,2,0,0,3,1,0,1,18,0,9,0,1,0,0,0.188,0.212,0.25,0.462
gutievl01,2021,Vladimir Gutierrez,25,Maj-NL,Cincinnati,21,42,33,3,3,3,0,0,0,1,2,0,2,14,0,7,0,0,0,0,0.091,0.143,0.091,0.234
gombeau01,2021,Austin Gomber,27,Maj-NL,Colorado,20,42,32,0,3,3,0,0,0,1,1,0,1,13,0,9,0,1,0,0,0.094,0.121,0.094,0.215
paddach01,2021,Chris Paddack,25,Maj-NL,San Diego,22,42,35,0,1,1,0,0,0,0,1,0,1,26,1,5,0,0,0,0,0.029,0.081,0.029,0.11
crowewi01,2021,Wil Crowe,26,Maj-NL,Pittsburgh,25,41,35,2,2,1,1,0,0,0,1,0,1,14,1,4,0,0,0,0,0.057,0.108,0.086,0.194
anderia01,2021,Ian Anderson,23,Maj-NL,Atlanta,22,41,37,0,2,1,1,0,0,0,1,0,1,29,0,3,0,0,0,0,0.054,0.079,0.081,0.16
welkeco01,2021,Colton Welker,23,Maj-NL,Colorado,19,40,37,7,7,6,1,0,0,2,3,0,3,11,0,0,0,1,0,0,0.189,0.25,0.216,0.466
adamsma01,2021,Matt Adams,32,Maj-NL,Colorado,22,40,36,3,6,5,1,0,0,2,4,1,3,9,0,0,0,1,0,0,0.167,0.25,0.194,0.444
freelky01,2021,Kyle Freeland,28,Maj-NL,Colorado,23,40,33,3,6,5,1,0,0,4,2,0,2,17,0,4,1,0,0,0,0.182,0.222,0.212,0.434
godoyjo01,2021,José Godoy,26,Maj-AL,Seattle,16,40,37,2,6,5,1,0,0,3,3,0,3,14,0,0,0,2,0,0,0.162,0.225,0.189,0.414
frazito01,2021,Todd Frazier,35,Maj-NL,Pittsburgh,13,40,35,3,3,2,1,0,0,4,3,0,3,6,2,0,0,1,0,0,0.086,0.2,0.114,0.314
anderty01,2021,Tyler Anderson,31,"Maj-AL,Maj-NL","Pittsburgh,Seattle",18,40,39,1,4,3,0,0,1,1,1,0,1,29,0,0,0,0,0,0,0.103,0.125,0.18,0.305
rossjo01,2021,Joe Ross,28,Maj-NL,Washington,21,39,32,1,8,8,0,0,0,3,1,0,1,14,1,5,0,0,0,0,0.25,0.294,0.25,0.544
bruceja01,2021,Jay Bruce,34,Maj-AL,New York,10,39,34,3,4,2,1,0,1,3,5,0,5,13,0,0,0,2,0,0,0.118,0.231,0.235,0.466
kershcl01,2021,Clayton Kershaw,33,Maj-NL,Los Angeles,19,39,36,2,8,8,0,0,0,3,1,0,1,11,0,2,0,0,0,0,0.222,0.243,0.222,0.465
heathni01,2021,Nick Heath,27,Maj-NL,Arizona,20,39,35,3,5,4,1,0,0,1,4,1,3,15,0,0,0,0,0,2,0.143,0.231,0.171,0.402
deanau01,2021,Austin Dean,27,Maj-NL,St. Louis,22,38,30,5,7,4,2,0,1,7,6,0,6,11,0,0,2,0,0,0,0.233,0.342,0.4,0.742
hermomi01,2021,Michael Hermosillo,26,Maj-NL,Chicago,16,38,36,5,7,2,2,0,3,7,1,0,1,12,1,0,0,3,0,0,0.194,0.237,0.5,0.737
sanchad01,2021,Adrián Sanchez,30,Maj-NL,Washington,16,38,35,5,9,7,2,0,0,1,3,1,2,4,0,0,0,2,0,0,0.257,0.316,0.314,0.63
stubbga01,2021,Garrett Stubbs,28,Maj-AL,Houston,18,38,34,2,6,4,2,0,0,3,2,0,2,7,0,2,0,0,0,0,0.177,0.222,0.235,0.458
campulu01,2021,Luis Campusano,22,Maj-NL,San Diego,11,38,34,0,3,3,0,0,0,1,4,0,4,11,0,0,0,2,0,0,0.088,0.184,0.088,0.272
perdoge01,2021,Geraldo Perdomo,21,Maj-NL,Arizona,11,37,31,5,8,4,3,1,0,1,6,2,4,6,0,0,0,0,0,0,0.258,0.378,0.419,0.798
willima10,2021,Mason Williams,29,Maj-NL,New York,17,37,33,3,7,5,1,0,1,1,4,1,3,9,0,0,0,1,0,1,0.212,0.297,0.333,0.631
lauerer01,2021,Eric Lauer,26,Maj-NL,Milwaukee,22,37,26,3,4,3,0,0,1,4,3,0,3,15,1,6,1,1,0,0,0.154,0.258,0.269,0.527
moniami01,2021,Mickey Moniak,23,Maj-NL,Philadelphia,21,37,33,3,3,2,0,0,1,3,3,1,2,16,0,1,0,0,0,0,0.091,0.167,0.182,0.349
machivi01,2021,Vimael Machín,27,Maj-AL,Oakland,15,37,32,1,4,4,0,0,0,1,3,0,3,10,0,2,0,2,0,0,0.125,0.2,0.125,0.325
snellbl01,2021,Blake Snell,28,Maj-NL,San Diego,23,37,34,1,4,4,0,0,0,0,0,0,0,17,0,3,0,1,0,0,0.118,0.118,0.118,0.235
cuetojo01,2021,Johnny Cueto,35,Maj-NL,San Francisco,20,37,29,1,2,2,0,0,0,0,3,0,3,9,0,5,0,0,1,0,0.069,0.156,0.069,0.225
eflinza01,2021,Zach Eflin,27,Maj-NL,Philadelphia,17,37,29,1,0,0,0,0,0,1,1,0,1,15,1,6,0,0,0,0,0,0.065,0,0.065
friedtj01,2021,TJ Friedl,25,Maj-NL,Cincinnati,14,36,31,9,9,7,1,0,1,2,4,0,4,2,0,0,1,0,0,0,0.29,0.361,0.419,0.781
souzast01,2021,Steven Souza Jr.,32,Maj-NL,Los Angeles,16,36,33,2,5,2,1,1,1,3,2,0,2,14,1,0,0,2,0,0,0.152,0.222,0.333,0.556
smithke05,2021,Kevin Smith,24,Maj-AL,Toronto,18,36,32,2,3,2,0,0,1,1,3,0,3,11,1,0,0,0,0,0,0.094,0.194,0.188,0.382
buterdr01,2021,Drew Butera,37,Maj-AL,Los Angeles,12,36,32,1,3,2,1,0,0,5,0,0,0,16,0,3,1,0,0,0,0.094,0.091,0.125,0.216
millsal02,2021,Alec Mills,29,Maj-NL,Chicago,21,36,32,1,1,0,1,0,0,0,0,0,0,26,0,4,0,0,0,0,0.031,0.031,0.063,0.094
thomptr01,2021,Trayce Thompson,30,Maj-NL,Chicago,15,35,28,6,7,2,1,0,4,9,7,0,7,11,0,0,0,2,2,0,0.25,0.4,0.714,1.114
lopezpa01,2021,Pablo López,25,Maj-NL,Miami,17,35,33,2,2,0,2,0,0,0,0,0,0,17,0,2,0,1,0,0,0.061,0.061,0.121,0.182
forteni01,2021,Nick Fortes,24,Maj-NL,Miami,14,34,31,6,9,5,0,0,4,7,3,0,3,8,0,0,0,1,1,0,0.29,0.353,0.677,1.03
mailelu01,2021,Luke Maile,30,Maj-NL,Milwaukee,14,34,30,6,9,5,4,0,0,3,3,0,3,7,1,0,0,1,0,0,0.3,0.382,0.433,0.816
holadbr01,2021,Bryan Holaday,33,Maj-NL,Arizona,13,34,31,2,6,4,2,0,0,1,1,0,1,15,2,0,0,0,0,0,0.194,0.265,0.258,0.523
heinesc01,2021,Scott Heineman,28,Maj-NL,Cincinnati,19,34,30,5,3,1,0,0,2,3,3,0,3,15,1,0,0,1,0,0,0.1,0.206,0.3,0.506
schebsc01,2021,Scott Schebler,30,Maj-AL,Los Angeles,14,34,34,3,5,2,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0.147,0.147,0.235,0.382
gonzach01,2021,Chi Chi González,29,Maj-NL,Colorado,19,34,31,3,5,4,1,0,0,1,1,0,1,16,0,2,0,0,0,0,0.161,0.188,0.194,0.381
anderbr04,2021,Brett Anderson,33,Maj-NL,Milwaukee,21,34,28,2,0,0,0,0,0,1,4,0,4,14,0,2,0,3,0,0,0,0.125,0,0.125
bauertr01,2021,Trevor Bauer,30,Maj-NL,Los Angeles,14,34,30,0,1,1,0,0,0,1,1,0,1,11,0,3,0,0,0,0,0.033,0.065,0.033,0.098
degroja01,2021,Jacob deGrom,33,Maj-NL,New York,15,33,33,4,12,11,1,0,0,6,0,0,0,9,0,0,0,0,0,0,0.364,0.364,0.394,0.758
